Program Version:,EnergyPlus, Version 9.6.0-f420c06a69, YMD=2022.03.02 12:08
Tabular Output Report in Format: ,Comma

Building:,US+SF+CZ5B+hp+crawlspace+IECC_2021
Environment:,MONTHLY ** Denver Centennial  Golden   Nr CO USA TMY3 WMO#=724666

----------------------------------------------------------------------------------------------------
REPORT:,Annual Building Utility Performance Summary
FOR:,Entire Facility
Values gathered over       744.00 hours
WARNING: THE REPORT DOES NOT REPRESENT A FULL ANNUAL SIMULATION.

Site and Source Energy

,,Total Energy [kBtu],Energy Per Total Building Area [kBtu/ft2],Energy Per Conditioned Building Area [kBtu/ft2]
,Total Site Energy,7193.71,1.51,3.03
,Net Site Energy,7193.71,1.51,3.03
,Total Source Energy,22782.48,4.79,9.58
,Net Source Energy,22782.48,4.79,9.58


Site to Source Energy Conversion Factors

,,Site=>Source Conversion Factor
,Electricity,3.167
,Natural Gas,1.084
,District Cooling,1.056
,District Heating,3.613
,Steam,1.200
,Gasoline,1.050
,Diesel,1.050
,Coal,1.050
,Fuel Oil No 1,1.050
,Fuel Oil No 2,1.050
,Propane,1.050
,Other Fuel 1,1.000
,Other Fuel 2,1.000


Building Area

,,Area [ft2]
,Total Building Area,4754.19
,Net Conditioned Building Area,2377.10
,Unconditioned Building Area,2377.10


End Uses

,,Electricity [kBtu],Natural Gas [kBtu],Gasoline [kBtu],Diesel [kBtu],Coal [kBtu],Fuel Oil No 1 [kBtu],Fuel Oil No 2 [kBtu],Propane [kBtu],Other Fuel 1 [kBtu],Other Fuel 2 [kBtu],District Cooling [kBtu],District Heating [kBtu],Water [gal]
,Heating,3599.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Cooling,4.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Interior Lighting,300.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Exterior Lighting,61.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Interior Equipment,2250.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Exterior Equipment,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Fans,533.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Pumps,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Heat Rejection,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Humidification,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Heat Recovery,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Water Systems,442.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1997.19
,Refrigeration,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Generators,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,,,,
,Total End Uses,7193.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1997.19
Note: Electricity appears to be the principal heating source based on energy usage.


End Uses By Subcategory

,,Subcategory,Electricity [kBtu],Natural Gas [kBtu],Gasoline [kBtu],Diesel [kBtu],Coal [kBtu],Fuel Oil No 1 [kBtu],Fuel Oil No 2 [kBtu],Propane [kBtu],Other Fuel 1 [kBtu],Other Fuel 2 [kBtu],District Cooling [kBtu],District Heating [kBtu],Water [gal]
,Principal Heating Source,Electricity


EAp2-1. Space Usage Type

,,Space Area [ft2],Regularly Occupied Area [ft2],Unconditioned Area [ft2],Typical Hours/Week in Operation [hr/wk]
,LIVING_UNIT1,2377.10,2377.10,0.00,168.00
,ATTIC_UNIT1,1188.55,0.00,1188.55,0.00
,CRAWLSPACE_UNIT1,1188.55,0.00,1188.55,0.00
,Totals,4754.19,2377.10,2377.10,


EAp2-2. Advisory Messages

,,Data
,Number of hours heating loads not met,4.00
,Number of hours cooling loads not met,0.00
,Number of hours not met,4.00


EAp2-3. Energy Type Summary

,,Utility Rate,Virtual Rate [$/unit energy],Units of Energy,Units of Demand
,None,,,,


EAp2-4/5. Performance Rating Method Compliance

,,Electricity Energy Use [kWh],Electricity Demand [W],Natural Gas Energy Use [therm],Natural Gas Demand [Btu/h],Gasoline Use [therm],Gasoline Demand [Btu/h],Diesel Use [kBtu],Diesel Demand [Btu/h],Coal Use [kBtu],Coal Demand [Btu/h],Fuel Oil No 1 Use [kBtu],Fuel Oil No 1 Demand [Btu/h],Fuel Oil No 2 Use [kBtu],Fuel Oil No 2 Demand [Btu/h],Propane Use [kBtu],Propane Demand [Btu/h],Other Fuel 1 Use [kBtu],Other Fuel 1 Demand [Btu/h],Other Fuel 2 Use [kBtu],Other Fuel 2 Demand [Btu/h],District Cooling Use [ton-hrs],District Cooling Demand [ton],District Heating Use [kBtu],District Heating Demand [Btu/h]
,Heating -- General,1054.24,6711.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Cooling -- General,1.43,323.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Interior Lighting -- General,88.13,337.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Exterior Lighting -- Exterior-Lights,16.09,43.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Exterior Lighting -- Garage-Lights,1.87,7.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Interior Equipment -- dishwasher,15.69,58.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Interior Equipment -- refrigerator,56.79,91.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Interior Equipment -- clotheswasher,8.02,25.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Interior Equipment -- electric_dryer,70.81,213.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Interior Equipment -- electric_range,51.31,248.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Interior Equipment -- television,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Interior Equipment -- electric_mels,285.20,567.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Interior Equipment -- IECC_adj,171.31,340.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Exterior Equipment -- Not Subdivided,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Fans -- General,140.43,330.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Fans -- Ventilation,15.94,21.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Fans -- Ventilation (simple),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Pumps -- General,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Heat Rejection -- Not Subdivided,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Humidification -- Not Subdivided,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Heat Recovery -- General,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Water Systems -- General,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Water Systems -- Domestic Hot Water,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Water Systems -- Water Heater,6.18,8.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Water Systems -- Water Heater Parasitic,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Water Systems -- Other,0.00,465.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Refrigeration -- Not Subdivided,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Generators -- General,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00


EAp2-6. Energy Use Summary

,,Process Subtotal [kBtu],Total Energy Use [kBtu]
,Electricity,2250.53,7193.71
,Natural Gas,0.00,0.00
,Additional,0.00,0.00
,Total,2250.53,7193.71


EAp2-7. Energy Cost Summary

,,Process Subtotal [$],Total Energy Cost [$]
,Electricity,0.00,
,Natural Gas,0.00,
,Additional,0.00,
,Total,0.00,
Process energy cost based on ratio of process to total energy.


L-1. Renewable Energy Source Summary

,,Rated Capacity [kW],Annual Energy Generated [kBtu]
,Photovoltaic,0.00,0.00
,Wind,0.00,0.00


EAp2-17a. Energy Use Intensity - Electricity

,,Electricty [kWh/ft2]
,Interior Lighting (All),0.02
,Space Heating,0.22
,Space Cooling,0.00
,Fans (All),0.03
,Service Water Heating,0.03
,Receptacle Equipment,0.14
,Miscellaneous (All),0.44
,Subtotal,0.44


EAp2-17b. Energy Use Intensity - Natural Gas

,,Natural Gas [kWh/ft2]
,Space Heating,0.00
,Service Water Heating,0.00
,Miscellaneous (All),0.00
,Subtotal,0.00


EAp2-17c. Energy Use Intensity - Additional

,,Additional [kBtu/ft2]
,Subtotal,0.00
,Miscellaneous,0.00


EAp2-18. End Use Percentage

,,Percent [%]
,Interior Lighting (All),4.18
,Space Heating,50.04
,Space Cooling,0.07
,Fans (All),7.42
,Service Water Heating,6.15
,Receptacle Equipment,31.28
,Miscellaneous,0.85


Schedules-Equivalent Full Load Hours (Schedule Type=Fraction)

,,Equivalent Full Load Hours of Operation Per Year [hr],Hours > 1% [hr]
,OCCUPANCY,6031.,8760.
,INTERIORLIGHTING,2852.,8760.
,INTERIORLIGHTINGHE,3070.,8760.
,INTERIORLIGHTINGHE_OS,2910.,8760.
,INTERIORLIGHTINGHE_VS,2149.,8760.
,EXTERIORLIGHTING,4380.,4380.
,REFRIGERATOR,7343.,8760.
,MISCPLUGLOAD,5918.,8760.
,COOKINGRANGE,2434.,8760.
,DHW_SCH,365.,8760.
,DISHWASHER,2811.,8760.
,CLOTHESWASHER,3312.,8760.
,CLOTHESDRYER,3911.,8760.
,SINKS,4198.,8760.
,SHOWERS,2652.,8760.
,BATHS,2598.,8760.
,DHWDIST,4662.,8760.
,SHADING_2012IECC,0.,0.
,SINKSENSSCHEDULE,6025.,8760.
,SINKLATSCHEDULE,2735.,8760.
,SHOWERSENSSCHEDULE,4492.,8760.
,SHOWERLATSCHEDULE,4268.,8760.
,BATHSENSSCHEDULE,8760.,8760.
,BATHLATSCHEDULE,0.,0.


Schedules-SetPoints (Schedule Type=Temperature)

,,First Object Used,Month Assumed,11am First Wednesday [F],Days with Same 11am Value,11pm First Wednesday [F],Days with Same 11pm Value
,HEATING_SCH,THERMOSTAT_LIVING DUAL SP CONTROL,January,69.80,365,71.60,365
,COOLING_SCH,THERMOSTAT_LIVING DUAL SP CONTROL,July,75.00,365,75.00,365


----------------------------------------------------------------------------------------------------
REPORT:,Annual Thermal Resilience Summary
FOR:,Entire Facility
Heat Index Hours

,,Safe (≤ 26.7°C) [hr],Caution (> 26.7, ≤ 32.2°C) [hr],Extreme Caution (> 32.2, ≤ 39.4°C) [hr],Danger (> 39.4, ≤ 51.7°C) [hr],Extreme Danger (> 51.7°C) [hr]
,LIVING_UNIT1,744.00,0.00,0.00,0.00,0.00
,ATTIC_UNIT1,744.00,0.00,0.00,0.00,0.00
,CRAWLSPACE_UNIT1,744.00,0.00,0.00,0.00,0.00
,Min,744.00,0.00,0.00,0.00,0.00
,Max,744.00,0.00,0.00,0.00,0.00
,Average,744.00,0.00,0.00,0.00,0.00
,Sum,2232.00,0.00,0.00,0.00,0.00


Heat Index OccupantHours

,,Safe (≤ 26.7°C) [hr],Caution (> 26.7, ≤ 32.2°C) [hr],Extreme Caution (> 32.2, ≤ 39.4°C) [hr],Danger (> 39.4, ≤ 51.7°C) [hr],Extreme Danger (> 51.7°C) [hr]
,LIVING_UNIT1,1240.00,0.00,0.00,0.00,0.00
,ATTIC_UNIT1,0.00,0.00,0.00,0.00,0.00
,CRAWLSPACE_UNIT1,0.00,0.00,0.00,0.00,0.00
,Min,0.00,0.00,0.00,0.00,0.00
,Max,1240.00,0.00,0.00,0.00,0.00
,Average,413.33,0.00,0.00,0.00,0.00
,Sum,1240.00,0.00,0.00,0.00,0.00


Humidex Hours

,,Little to no Discomfort (≤ 29) [hr],Some Discomfort (> 29, ≤ 40) [hr],Great Discomfort; Avoid Exertion (> 40, ≤ 45) [hr],Dangerous (> 45, ≤ 50) [hr],Heat Stroke Quite Possible (> 50) [hr]
,LIVING_UNIT1,744.00,0.00,0.00,0.00,0.00
,ATTIC_UNIT1,744.00,0.00,0.00,0.00,0.00
,CRAWLSPACE_UNIT1,744.00,0.00,0.00,0.00,0.00
,Min,744.00,0.00,0.00,0.00,0.00
,Max,744.00,0.00,0.00,0.00,0.00
,Average,744.00,0.00,0.00,0.00,0.00
,Sum,2232.00,0.00,0.00,0.00,0.00


Humidex OccupantHours

,,Little to no Discomfort (≤ 29) [hr],Some Discomfort (> 29, ≤ 40) [hr],Great Discomfort; Avoid Exertion (> 40, ≤ 45) [hr],Dangerous (> 45, ≤ 50) [hr],Heat Stroke Quite Possible (> 50) [hr]
,LIVING_UNIT1,1240.00,0.00,0.00,0.00,0.00
,ATTIC_UNIT1,0.00,0.00,0.00,0.00,0.00
,CRAWLSPACE_UNIT1,0.00,0.00,0.00,0.00,0.00
,Min,0.00,0.00,0.00,0.00,0.00
,Max,1240.00,0.00,0.00,0.00,0.00
,Average,413.33,0.00,0.00,0.00,0.00
,Sum,1240.00,0.00,0.00,0.00,0.00


Heating SET Hours

,,SET ≤ 12.2°C Hours (F),SET ≤ 12.2°C OccupantHours (F),Longest SET ≤ 12.2°C Duration [hr],Start Time of the Longest SET ≤ 12.2°C Duration
,None,,,,


Cooling SET Hours

,,SET > 30°C Hours (F),SET > 30°C OccupantHours (F),Longest SET > 30°C Duration [hr],Start Time of the Longest SET > 30°C Duration
,None,,,,


----------------------------------------------------------------------------------------------------
REPORT:,Annual CO2 Resilience Summary
FOR:,Entire Facility
CO2 Level Hours

,,Safe (<= 1000 ppm) [hr],Caution (> 1000, <= 5000 ppm) [hr],Hazard (> 5000 ppm) [hr]
,None,,,


CO2 Level OccupantHours

,,Safe (<= 1000 ppm) [hr],Caution (> 1000, <= 5000 ppm) [hr],Hazard (> 5000 ppm) [hr]
,None,,,


----------------------------------------------------------------------------------------------------
REPORT:,Annual Visual Resilience Summary
FOR:,Entire Facility
Illuminance Level Hours

,,A Bit Dark (<= 100 lux) [hr],Dim (> 100, <= 300 lux) [hr],Adequate (> 300, <= 500 lux) [hr],Bright (>500 lux) [hr]
,None,,,,


Illuminance Level OccupantHours

,,A Bit Dark (<= 100 lux) [hr],Dim (> 100, <= 300 lux) [hr],Adequate (> 300, <= 500 lux) [hr],Bright (>500 lux) [hr]
,None,,,,


----------------------------------------------------------------------------------------------------
REPORT:,FANSPLIT
FOR:,CENTRAL SYSTEM_UNIT1
Custom Monthly Report

,,AIR SYSTEM COOLING COIL TOTAL COOLING ENERGY {HOURS NON-ZERO} [HOURS],AIR SYSTEM FAN ELECTRICITY ENERGY {FOR HOURS SHOWN} [kWh],AIR SYSTEM HEATING COIL TOTAL HEATING ENERGY {HOURS NON-ZERO} [HOURS],AIR SYSTEM FAN ELECTRICITY ENERGY {FOR HOURS SHOWN} [kWh],AIR SYSTEM FAN ELECTRICITY ENERGY [kWh]
,January,8.979,0.372,596.593,137.103,137.475
,February,-,-,-,-,-
,March,-,-,-,-,-
,April,-,-,-,-,-
,May,-,-,-,-,-
,June,-,-,-,-,-
,July,-,-,-,-,-
,August,-,-,-,-,-
,September,-,-,-,-,-
,October,-,-,-,-,-
,November,-,-,-,-,-
,December,-,-,-,-,-
,,,,,,
,Annual Sum or Average,8.979,0.372,596.593,137.103,137.475
,Minimum of Months,8.979,0.372,596.593,137.103,137.475
,Maximum of Months,8.979,0.372,596.593,137.103,137.475


----------------------------------------------------------------------------------------------------
REPORT:,COILLOADS
FOR:,MAIN DX HEATING COIL_UNIT1
Custom Monthly Report

,,HEATING COIL HEATING RATE [Btu/h],HEATING COIL AIR HEATING RATE [],COOLING COIL TOTAL COOLING RATE []
,January,7582.80,0.00,0.00
,February,-,-,-
,March,-,-,-
,April,-,-,-
,May,-,-,-
,June,-,-,-
,July,-,-,-
,August,-,-,-
,September,-,-,-
,October,-,-,-
,November,-,-,-
,December,-,-,-
,,,,
,Annual Sum or Average,7582.80,0.00,0.00
,Minimum of Months,7582.80,0.00,0.00
,Maximum of Months,7582.80,0.00,0.00


----------------------------------------------------------------------------------------------------
REPORT:,COILLOADS
FOR:,SUPP HEATING COIL_UNIT1
Custom Monthly Report

,,HEATING COIL HEATING RATE [Btu/h],HEATING COIL AIR HEATING RATE [],COOLING COIL TOTAL COOLING RATE []
,January,1279.57,0.00,0.00
,February,-,-,-
,March,-,-,-
,April,-,-,-
,May,-,-,-
,June,-,-,-
,July,-,-,-
,August,-,-,-
,September,-,-,-
,October,-,-,-
,November,-,-,-
,December,-,-,-
,,,,
,Annual Sum or Average,1279.57,0.00,0.00
,Minimum of Months,1279.57,0.00,0.00
,Maximum of Months,1279.57,0.00,0.00


----------------------------------------------------------------------------------------------------
REPORT:,COILLOADS
FOR:,DX COOLING COIL_UNIT1
Custom Monthly Report

,,HEATING COIL HEATING RATE [],HEATING COIL AIR HEATING RATE [],COOLING COIL TOTAL COOLING RATE [ton]
,January,0.00,0.00,0.00
,February,-,-,-
,March,-,-,-
,April,-,-,-
,May,-,-,-
,June,-,-,-
,July,-,-,-
,August,-,-,-
,September,-,-,-
,October,-,-,-
,November,-,-,-
,December,-,-,-
,,,,
,Annual Sum or Average,0.00,0.00,0.00
,Minimum of Months,0.00,0.00,0.00
,Maximum of Months,0.00,0.00,0.00


----------------------------------------------------------------------------------------------------
REPORT:,COILLOADS
FOR:,HEAT PUMP WATER HEATER EVAPORATOR_UNIT1
Custom Monthly Report

,,HEATING COIL HEATING RATE [],HEATING COIL AIR HEATING RATE [],COOLING COIL TOTAL COOLING RATE [ton]
,January,0.00,0.00,0.08
,February,-,-,-
,March,-,-,-
,April,-,-,-
,May,-,-,-
,June,-,-,-
,July,-,-,-
,August,-,-,-
,September,-,-,-
,October,-,-,-
,November,-,-,-
,December,-,-,-
,,,,
,Annual Sum or Average,0.00,0.00,0.08
,Minimum of Months,0.00,0.00,0.08
,Maximum of Months,0.00,0.00,0.08


----------------------------------------------------------------------------------------------------
REPORT:,WATER HEATER: LOADS
FOR:,WATER HEATER_TANK_UNIT1
Custom Monthly Report

,,WATER HEATER TOTAL DEMAND RATE [],WATER HEATER TOTAL DEMAND ENERGY [],WATER HEATER HEATING RATE [Btu/h],WATER HEATER HEATING ENERGY [kBtu]
,January,0.00,0.00,0.00,0.00
,February,-,-,-,-
,March,-,-,-,-
,April,-,-,-,-
,May,-,-,-,-
,June,-,-,-,-
,July,-,-,-,-
,August,-,-,-,-
,September,-,-,-,-
,October,-,-,-,-
,November,-,-,-,-
,December,-,-,-,-
,,,,,
,Annual Sum or Average,0.00,0.00,0.00,0.00
,Minimum of Months,0.00,0.00,0.00,0.00
,Maximum of Months,0.00,0.00,0.00,0.00


----------------------------------------------------------------------------------------------------
REPORT:,HEATING AND COOLING LOADS
FOR:,LIVING_UNIT1
Custom Monthly Report

,,ZONE AIR SYSTEM SENSIBLE COOLING ENERGY [ton-hrs],ZONE AIR SYSTEM SENSIBLE HEATING ENERGY [kBtu]
,January,28.89,3486.76
,February,-,-
,March,-,-
,April,-,-
,May,-,-
,June,-,-
,July,-,-
,August,-,-
,September,-,-
,October,-,-
,November,-,-
,December,-,-
,,,
,Annual Sum or Average,28.89,3486.76
,Minimum of Months,28.89,3486.76
,Maximum of Months,28.89,3486.76


----------------------------------------------------------------------------------------------------
REPORT:,HEATING AND COOLING LOADS
FOR:,ATTIC_UNIT1
Custom Monthly Report

,,ZONE AIR SYSTEM SENSIBLE COOLING ENERGY [ton-hrs],ZONE AIR SYSTEM SENSIBLE HEATING ENERGY [kBtu]
,January,0.00,0.00
,February,-,-
,March,-,-
,April,-,-
,May,-,-
,June,-,-
,July,-,-
,August,-,-
,September,-,-
,October,-,-
,November,-,-
,December,-,-
,,,
,Annual Sum or Average,0.00,0.00
,Minimum of Months,0.00,0.00
,Maximum of Months,0.00,0.00


----------------------------------------------------------------------------------------------------
REPORT:,HEATING AND COOLING LOADS
FOR:,CRAWLSPACE_UNIT1
Custom Monthly Report

,,ZONE AIR SYSTEM SENSIBLE COOLING ENERGY [ton-hrs],ZONE AIR SYSTEM SENSIBLE HEATING ENERGY [kBtu]
,January,0.00,0.00
,February,-,-
,March,-,-
,April,-,-
,May,-,-
,June,-,-
,July,-,-
,August,-,-
,September,-,-
,October,-,-
,November,-,-
,December,-,-
,,,
,Annual Sum or Average,0.00,0.00
,Minimum of Months,0.00,0.00
,Maximum of Months,0.00,0.00


